url_domain
https://www.conservative101.com
https://www.freedomdaily.com
https://www.usherald.com
https://www.bipartisanreport.com
https://www.truthexaminer.com
https://www.thejigsawpuzzles.com
https://www.westernjournalism.com
https://www.thefederalistpapers.org
https://www.shockwave.com
https://www.kitco.com
https://www.convervativetribune.com
https://www.dailycaller.com
https://www.allenbwest.com
https://www.wnd.com
https://www.detonate.com
https://www.standardnews.com
https://www.definition.org
https://www.liftable.com
https://www.youngcons.com
https://www.americanthinker.com
https://www.omglane.com
https://www.viral-kittens.com
https://www.lifedaily.com
https://www.thebrofessional.net
https://www.dailykos.com
